rarity,id,name,image_url,appeal,skill,preawakened
SR+,1142,"""Rainbow Juggler"" Ran Shibuki+",https://vignette.wikia.nocookie.net/aikatsu/images/b/bd/Photokatsu_1142.jpg/revision/latest?cb=20170621105528,Trick Toy Box,Pop Aura UP! (iii),
SR,1143,"""The Swan's Magic Dance"" Kī Saegusa",https://vignette.wikia.nocookie.net/aikatsu/images/e/e7/Photokatsu_1143.jpg/revision/latest?cb=20170621104905,Trick Toy Box,Very Good plus Appeal! (iii),
SR+,1144,"""The Shiny Unicycle"" Kī Saegusa+",https://vignette.wikia.nocookie.net/aikatsu/images/5/5e/Photokatsu_1144.jpg/revision/latest?cb=20170621105144,Trick Toy Box,Very Good plus Appeal! (iii),
SR,1145,"""Joker Devil"" Yurika Tōdō",https://vignette.wikia.nocookie.net/aikatsu/images/1/16/Photokatsu_1145.jpg/revision/latest?cb=20170630001232,Trick Toy Box,Pop plus Appeal! (iii),
SR+,1146,"""Vamp・ Magic"" Yurika Tōdō+",https://vignette.wikia.nocookie.net/aikatsu/images/8/8b/Photokatsu_1146.jpg/revision/latest?cb=20170630062623,Trick Toy Box,Pop plus Appeal! (iii),
SR,1147,"""Venue Escort"" Maria Himesato",https://vignette.wikia.nocookie.net/aikatsu/images/e/eb/Photokatsu_1147.jpg/revision/latest?cb=20170621064940,Trick Toy Box,Very Good Judge Shift,
SR+,1148,"""Beast Tamer"" Maria Himesato+",https://vignette.wikia.nocookie.net/aikatsu/images/0/01/Photokatsu_1148.jpg/revision/latest?cb=20170621065308,Trick Toy Box,Very Good Judge Shift,
R,1149,"""Pui Pui・Kyawawa♪"" Sora Kazesawa",https://vignette.wikia.nocookie.net/aikatsu/images/f/fd/Photokatsu_1149.jpg/revision/latest?cb=20170630001346,Sexy Flash,Panel Strength (ii),
R+,1150,"""The Bohemian Bird User"" Sora Kazasawa+",https://vignette.wikia.nocookie.net/aikatsu/images/2/29/Photokatsu_1150.jpg/revision/latest?cb=20170630062700,Sexy Flash,Panel Strength (ii),
R,1151,"""Magic Beginner"" Seira Otoshiro",https://vignette.wikia.nocookie.net/aikatsu/images/4/42/Photokatsu_1151.jpg/revision/latest?cb=20170621062008,Cool Flash,Good Tap Heart,
R+,1152,"""Cigar Box"" Seira Otoshiro+",https://vignette.wikia.nocookie.net/aikatsu/images/6/62/Photokatsu_1152.jpg/revision/latest?cb=20170621062254,Cool Flash,Good Tap Heart,
PR,1153,"""Suncatch Marine"" Mikuru Natsuki",https://vignette.wikia.nocookie.net/aikatsu/images/7/76/Photokatsu_1153.jpg/revision/latest?cb=20170630173240,Premium Cheerful Kiss,Pop Aura UP! (iv),
PR+,1154,"""Poppin' Paradise"" Mikuru Natsuki+",https://vignette.wikia.nocookie.net/aikatsu/images/7/7d/Photokatsu_1154.jpg/revision/latest?cb=20170701032904,Premium Cheerful Kiss,Pop Aura UP! (iv),
SR,1155,"""Squid Escape"" Rin Kurosawa",https://vignette.wikia.nocookie.net/aikatsu/images/e/eb/Photokatsu_1155.jpg/revision/latest?cb=20170630121232,Summer Vacation,Cool Score UP! (iii),
SR+,1156,"""Dance Dance Summer"" Rin Kurosawa+",https://vignette.wikia.nocookie.net/aikatsu/images/b/ba/Photokatsu_1156.jpg/revision/latest?cb=20170701070535,Electro Groove,Cool Score UP! (iii),
SR,1157,"""Serious Watermelon Splitting"" Miyabi Fujiwara",https://vignette.wikia.nocookie.net/aikatsu/images/1/1e/Photokatsu_1157.jpg/revision/latest?cb=20170701033014,Summer Vacation,Very Good Combo!,
SR+,1158,"""Thrilling Volley"" Miyabi Fujiwara+",https://vignette.wikia.nocookie.net/aikatsu/images/1/18/Photokatsu_1158.jpg/revision/latest?cb=20170701033153,World Flight,Very Good Combo!,
SR,1159,"""Munching Cat"" Akari Ōzora",https://vignette.wikia.nocookie.net/aikatsu/images/6/66/Photokatsu_1159.jpg/revision/latest?cb=20170630092402,Summer Vacation,Cute Change (iii),
SR+,1160,"""Smiley Sky"" Akari Ōzora+",https://vignette.wikia.nocookie.net/aikatsu/images/a/ac/Photokatsu_1160.jpg/revision/latest?cb=20170630092438,Dreaming Heart,Cute Change (iii),
R,1161,"""Speaking of Sunglasses"" Yū Hattori",https://vignette.wikia.nocookie.net/aikatsu/images/4/4e/Photokatsu_1161.jpg/revision/latest?cb=20170630080521,Cool Flash,Good Judge Shift,
R+,1162,"""Aiming at you!"" Yū Hattori+",https://vignette.wikia.nocookie.net/aikatsu/images/2/25/Photokatsu_1162.jpg/revision/latest?cb=20170630080628,Cool Flash,Good Judge Shift,
SR,1163,"""A Special Large Serving"" Ichigo Hoshimiya",https://vignette.wikia.nocookie.net/aikatsu/images/6/68/Photokatsu_1163.jpg/revision/latest?cb=20170711040744,Summer Vacation,Cute Aura UP! (iii),
SR+,1164,"""I am a D-sharp note!"" Ichigo Hoshimiya+",https://vignette.wikia.nocookie.net/aikatsu/images/6/68/Photokatsu_1164.jpg/revision/latest?cb=20170711041038,Angel Arrow,Cute Aura UP! (iii),
R,1165,"""Summer Aikatsu!"" Yurika Tōdō",https://vignette.wikia.nocookie.net/aikatsu/images/7/7f/Photokatsu_1165.jpg/revision/latest?cb=20170711040808,Cool Flash,All Score UP! (ii),
R+,1166,"""To the beach with just the Two of Us"" Yurika Tōdō+",https://vignette.wikia.nocookie.net/aikatsu/images/f/f9/Photokatsu_1166.jpg/revision/latest?cb=20170711041405,Cool Flash,All Score UP! (ii),
PR,1167,"""Dorothy who Opens the Road"" Sumire Hikami",https://vignette.wikia.nocookie.net/aikatsu/images/9/9a/Photokatsu_1167.jpg/revision/latest?cb=20170707201633,Premium Clock Circus,Cool Aura UP! (iv),
PR+,1168,"""Emerald Magic"" Sumire Hikami+",https://vignette.wikia.nocookie.net/aikatsu/images/1/1c/Photokatsu_1168.jpg/revision/latest?cb=20170707133833,Premium Clock Circus,Cool Aura UP! (iv),
SR,1169,"""The Burning Heart with Dignity"" Juri Kurebayashi",https://vignette.wikia.nocookie.net/aikatsu/images/8/88/Photokatsu_1169.jpg/revision/latest?cb=20170707062735,Blossom Amore,Sexy plus Appeal! (iii),
SR+,1170,"""The Undying Passion"" Juri Kurebayashi+",https://vignette.wikia.nocookie.net/aikatsu/images/0/05/Photokatsu_1170.jpg/revision/latest?cb=20170707062842,Blossom Amore,Sexy plus Appeal! (iii),
PR,1171,"""Blue Heart of the Shore"" Tsubasa Kisaragi",https://vignette.wikia.nocookie.net/aikatsu/images/b/b5/Photokatsu_1171.jpg/revision/latest?cb=20170710063520,Star Cool Charm,Perfect Combo!,
PR+,1172,"""Captain Wing"" Tsubasa Kisaragi+",https://vignette.wikia.nocookie.net/aikatsu/images/4/44/Photokatsu_1172.jpg/revision/latest?cb=20170710070135,Premium Star Unchain Chord,Perfect Combo!,
SR,1173,"""The Radiating Hardwork"" Rin Kurosawa",https://vignette.wikia.nocookie.net/aikatsu/images/6/66/Photokatsu_1173.jpg/revision/latest?cb=20170710063627,Electro Groove,Aura plus Appeal! (iii),
SR+,1174,"""Chemical Lightning"" Rin Kurosawa+",https://vignette.wikia.nocookie.net/aikatsu/images/d/d5/Photokatsu_1174.jpg/revision/latest?cb=20170710064417,Electro Groove,Aura plus Appeal! (iii),
PR,1175,"""The Angel Postman"" Madoka Amahane",https://vignette.wikia.nocookie.net/aikatsu/images/d/d0/Photokatsu_1175.jpg/revision/latest?cb=20170721082356,Premium Angel Arrow,All Aura UP! (iv),
PR+,1176,"""The Sincere thank you Letter"" Madoka Amahane+",https://vignette.wikia.nocookie.net/aikatsu/images/c/c1/Photokatsu_1176.jpg/revision/latest?cb=20170721082356,Premium Angel Arrow,All Aura UP! (iv),
PR,1177,"""Shiny Marine"" Mizuki Kanxaki",https://vignette.wikia.nocookie.net/aikatsu/images/6/6b/Photokatsu_1177.jpg/revision/latest?cb=20170712080150,Premium Cheerful Kiss,Aura plus Appeal! (iv),
PR+,1178,"""Moon Night Resort"" Mizuki Kanzaki+",https://vignette.wikia.nocookie.net/aikatsu/images/1/12/Photokatsu_1178.jpg/revision/latest?cb=20170715165751,Premium Double Moon Jewel,Aura plus Appeal! (iv),
SR,1179,"""Let's Fishing!"" Sumire Hikami",https://vignette.wikia.nocookie.net/aikatsu/images/6/64/Photokatsu_1179.jpg/revision/latest?cb=20170712074639,Summer Vacation,Very Good plus Appeal!,
SR+,1180,"""Diva Summer"" Sumire Hikami+",https://vignette.wikia.nocookie.net/aikatsu/images/4/4f/Photokatsu_1180.jpg/revision/latest?cb=20170715124919,Electro Groove,Very Good plus Appeal!,
SR,1181,"""Exciting Dolphin"" Kokone Kurisu",https://vignette.wikia.nocookie.net/aikatsu/images/2/2b/Photokatsu_1181.jpg/revision/latest?cb=20170712231148,Summer Vacation,All Aura UP! (iii),
SR+,1182,"""Today's Spotlight of the Beach"" Kokone Kurisu+",https://vignette.wikia.nocookie.net/aikatsu/images/4/4a/Photokatsu_1182.jpg/revision/latest?cb=20170715124856,World Flight,All Aura UP! (iii),
SR,1183,"""Special BBQ"" Seira Otoshiro",https://vignette.wikia.nocookie.net/aikatsu/images/4/4d/Photokatsu_1183.jpg/revision/latest?cb=20170712102155,Summer Vacation,Cool Aura UP! (iii),
SR+,1184,"""If Ichigo is 'do' then I am"" Seira Otoshiro+",https://vignette.wikia.nocookie.net/aikatsu/images/f/f1/Photokatsu_1184.jpg/revision/latest?cb=20170712161916,Passion Beat,Cool Aura UP! (iii),
SR,1185,"""Fluffy Rabbit"" Madoka Amahane",https://vignette.wikia.nocookie.net/aikatsu/images/8/87/Photokatsu_1185.jpg/revision/latest?cb=20170712063451,Summer Vacation,All Score UP! (iii),
SR+,1186,"""The Angel's Peach -colored Smile"" Madoka Amahane+",https://vignette.wikia.nocookie.net/aikatsu/images/a/a0/Photokatsu_1186.jpg/revision/latest?cb=20170712064556,Dreaming Heart,All Score UP! (iii),
R,1187,"""Inheritance from Mom"" Kaede Ichinose",https://vignette.wikia.nocookie.net/aikatsu/images/d/d3/Photokatsu_1187.jpg/revision/latest?cb=20170712063533,Pop Flash,Panel Strength (ii),
R+,1188,"""Yes! Partner!"" Kaede Ichinose+",https://vignette.wikia.nocookie.net/aikatsu/images/3/3d/Photokatsu_1188.jpg/revision/latest?cb=20170712065018,Pop Flash,Panel Strength (ii),
PR,1189,"""The Sunset-dyed Skirt"" Yozora Kasumi",https://vignette.wikia.nocookie.net/aikatsu/images/1/1c/Photokatsu_1189.jpg/revision/latest?cb=20170719145916,Star Sexy Charm,Perfect Combo!,
PR+,1190,"""Summer Memory"" Yozora Kasumi+",https://vignette.wikia.nocookie.net/aikatsu/images/0/0e/Photokatsu_1190.jpg/revision/latest?cb=20170719145957,Premium Star Kissing Jewel,Perfect Combo!,
PR,1191,"""Sparklers and Summer"" Mahiru Kasumi",https://vignette.wikia.nocookie.net/aikatsu/images/6/62/Photokatsu_1191.jpg/revision/latest?cb=20170719134917,Star Sexy Charm,Sexy Aura UP! (iv),
PR+,1192,"""Romantic Peony"" Mahiru Kasumi+",https://vignette.wikia.nocookie.net/aikatsu/images/e/e1/Photokatsu_1192.jpg/revision/latest?cb=20170719134721,Premium Star Kissing Jewel,Sexy Aura UP! (iv),
SR,1193,"""The Ring Throwing that I won't let go of"" Ako Saotome",https://vignette.wikia.nocookie.net/aikatsu/images/5/58/Photokatsu_1193.jpg/revision/latest?cb=20170719213840,Star Pop Charm,All Aura UP! (iii),
SR+,1194,"""Hawaiian Kitty Cat"" Ako Saotome+",https://vignette.wikia.nocookie.net/aikatsu/images/6/68/Photokatsu_1194.jpg/revision/latest?cb=20170729150055,Star Smiley Splash,All Aura UP! (iii),
SR,1195,"""So many Delicious foods!"" Yume Nijino",https://vignette.wikia.nocookie.net/aikatsu/images/f/f4/Photokatsu_1195.jpg/revision/latest?cb=20170719132550,Star Cute Charm,Very Good plus Appeal!,
SR+,1196,"""Sunflower Garden"" Yume Nijino+",https://vignette.wikia.nocookie.net/aikatsu/images/9/97/Photokatsu_1196.jpg/revision/latest?cb=20170719113327,Star Heartful World,Very Good plus Appeal!,
SR,1197,"""The Festival's Classic Sweets"" Yozora Kasumi",https://vignette.wikia.nocookie.net/aikatsu/images/3/3b/Photokatsu_1197.jpg/revision/latest?cb=20170729054805,Star Sexy Charm,Very Good Combo!,
SR+,1198,"""Asian Romance"" Yozora Kasumi+",https://vignette.wikia.nocookie.net/aikatsu/images/b/bc/Photokatsu_1198.jpg/revision/latest?cb=20170729054827,Star Kissing Jewel,Very Good Combo!,
SR,1199,"""Aiming at☆"" Yuzu Nikaidō",https://vignette.wikia.nocookie.net/aikatsu/images/f/f8/Photokatsu_1199.jpg/revision/latest?cb=20170719140855,Star Pop Charm,Pop plus Appeal! (iii),
SR+,1200,"""Poppin☆ Summer"" Yuzu Nikaidō+",https://vignette.wikia.nocookie.net/aikatsu/images/2/27/Photokatsu_1200.jpg/revision/latest?cb=20170719142534,Star Smiley Splash,Pop plus Appeal! (iii),
R,1201,"""The President's Time Off"" Tsubasa Kisaragi",https://vignette.wikia.nocookie.net/aikatsu/images/d/d9/Photokatsu_1201.jpg/revision/latest?cb=20170729084303,Star Cool Charm,All Aura UP! (ii),
R+,1202,"""The Ramune I Love"" Tsubasa Kisaragi+",https://vignette.wikia.nocookie.net/aikatsu/images/c/c8/Photokatsu_1202.jpg/revision/latest?cb=20170729084329,Star Cool Charm,All Aura UP! (ii),
R,1203,Yuri Ashida,https://vignette.wikia.nocookie.net/aikatsu/images/c/cc/Photokatsu_1203.jpg/revision/latest?cb=20170719110050,Star Cool Charm,Aura plus Appeal! (ii),
R+,1204,Yuri Ashida+,https://vignette.wikia.nocookie.net/aikatsu/images/0/00/Photokatsu_1204.jpg/revision/latest?cb=20170719121536,Star Cool Charm,Aura plus Appeal! (ii),
SR,1205,"""Summer Colored Layered Piece"" Yuzu Nikaidō",https://vignette.wikia.nocookie.net/aikatsu/images/0/0c/Photokatsu_1205.png/revision/latest?cb=20170813203807,Star Smiley Splash,Pop Aura UP! (iii),
SR+,1206,"""Natural Colored Star"" Yuzu Nikaidō+",https://vignette.wikia.nocookie.net/aikatsu/images/f/f0/Photokatsu_1206.png/revision/latest?cb=20170813204028,Star Smiley Splash,Pop Aura UP! (iii),
SR,1207,"""Ice Waitress"" Ako Saotome",https://vignette.wikia.nocookie.net/aikatsu/images/8/8d/Photokatsu_1207.jpg/revision/latest?cb=20170805021414,Star Smiley Splash,Pop Score UP! (iii),
SR+,1208,"""Sherbet Maid"" Ako Saotome+",https://vignette.wikia.nocookie.net/aikatsu/images/e/e6/Photokatsu_1208.jpg/revision/latest?cb=20170817095646,Star Smiley Splash,Pop Score UP! (iii),
SR,1209,"""Lustrous China"" Koharu Nanakura",https://vignette.wikia.nocookie.net/aikatsu/images/4/43/Photokatsu_1209.jpg/revision/latest?cb=20170803020321,Star Kissing Jewel,Sexy Change (iii),
SR+,1210,"""Night Ruby Queen"" Koharu Nanakura+",https://vignette.wikia.nocookie.net/aikatsu/images/8/80/Photokatsu_1210.jpg/revision/latest?cb=20170814200814,Star Kissing Jewel,Sexy Change (iii),
SR,1211,"""The Glossy Jasmine"" Mahiru Kasumi",https://vignette.wikia.nocookie.net/aikatsu/images/1/17/Photokatsu_1211.jpg/revision/latest?cb=20170731092415,Star Kissing Jewel,Very Good Judge Shift,
SR+,1212,"""Gypsy Dancer"" Mahiru Kasumi+",https://vignette.wikia.nocookie.net/aikatsu/images/5/53/Photokatsu_1212.jpg/revision/latest?cb=20170827133322,Star Kissing Kewel,Very Good Judge Shift,
SR,1213,"""Exciting Ribbon"" Yume Nijino",https://vignette.wikia.nocookie.net/aikatsu/images/0/03/Photokatsu_1213.png/revision/latest?cb=20170810144828,Star Heartful World,Aura plus Appeal! (iii),
SR+,1214,"""Awaiting Dawn with the Fairy"" Yume Nijino+",https://vignette.wikia.nocookie.net/aikatsu/images/6/6e/Photokatsu_1214.jpg/revision/latest?cb=20170804134909,Star Heartful World,Aura plus Appeal! (iii),
SR,1215,"""Mono Clock"" Laura Sakuraba",https://vignette.wikia.nocookie.net/aikatsu/images/2/2d/Photokatsu_1215.jpg/revision/latest?cb=20170809085440,Star Unchain Chord,All Aura UP! (iv),
SR+,1216,"""Loli White Star"" Laura Sakuraba+",https://vignette.wikia.nocookie.net/aikatsu/images/8/89/Photokatsu_1216.jpg/revision/latest?cb=20170809091856,Star Unchain Chord,All Aura UP! (iv),
R,1217,Elza Forte,https://vignette.wikia.nocookie.net/aikatsu/images/e/e5/Photokatsu_1217.jpg/revision/latest?cb=20181126091024,Star Sexy Charm,Sexy Aura UP! (ii),
R+,1218,Elza Forte+,https://vignette.wikia.nocookie.net/aikatsu/images/4/4f/Photokatsu_1218.jpg/revision/latest?cb=20181126091057,Star Sexy Charm,Sexy Aura UP! (ii),
R,1219,Kirara Hanazono,https://vignette.wikia.nocookie.net/aikatsu/images/2/23/Photokatsu_1219.jpg/revision/latest?cb=20170731092415,Star Pop Charm,Good Combo!,
R+,1220,Kirara Hanazono+,https://vignette.wikia.nocookie.net/aikatsu/images/9/9c/Photokatsu_1220.jpg/revision/latest?cb=20170805013719,Star Pop Charm,Good Combo!,
R,1221,"""Wings of Stars"" Yume Nijino",https://vignette.wikia.nocookie.net/aikatsu/images/5/58/Photokatsu_1221.JPG/revision/latest?cb=20181025182324,Star Cute Charm,Panel Strength (ii),
R+,1222,"""Wings of Stars"" Yume Nijino+",https://vignette.wikia.nocookie.net/aikatsu/images/8/80/Photokatsu_1222.jpg/revision/latest?cb=20170805025411,Star Cute Charm,Panel Strength (ii),
R,1223,"""Wings of Stars"" Laura Sakuraba",https://vignette.wikia.nocookie.net/aikatsu/images/6/6a/Photokatsu_1223.jpg/revision/latest?cb=20170731092416,Star Cool Charm,All Aura UP! (ii),
R+,1224,"""Wings of Stars"" Laura Sakuraba+",https://vignette.wikia.nocookie.net/aikatsu/images/d/dc/Photokatsu_1224.jpg/revision/latest?cb=20180713083239,Star Cool Charm,All Aura UP! (ii),
R,1225,"""Wings of Stars"" Koharu Nanakura",https://vignette.wikia.nocookie.net/aikatsu/images/e/e8/Photokatsu_1225.jpg/revision/latest?cb=20170731092416,Star Sexy Charm,Heart Full Time! (ii),
R+,1226,"""Wings of Stars"" Koharu Nanakura+",https://vignette.wikia.nocookie.net/aikatsu/images/c/c6/Photokatsu_1226.png/revision/latest?cb=20171120093520,Star Sexy Charm,Heart Full Time! (ii),
R,1227,"""Wings of Stars"" Mahiru Kasumi",https://vignette.wikia.nocookie.net/aikatsu/images/9/9d/Photokatsu_1227.jpg/revision/latest?cb=20181126090653,Star Sexy Charm,Good Tap Heart,
R+,1228,"""Wings of Stars"" Mahiru Kasumi+",https://vignette.wikia.nocookie.net/aikatsu/images/4/4b/Photokatsu_1228.jpg/revision/latest?cb=20181126090838,Star Sexy Charm,Good Tap Heart,
R,1229,"""Wings of Stars"" Ako Saotome",https://vignette.wikia.nocookie.net/aikatsu/images/4/47/Photokatsu_1229.jpg/revision/latest?cb=20181126091124,Star Pop Charm,Good plus Appeal! (ii),
R+,1230,"""Wings of Stars"" Ako Saotome+",https://vignette.wikia.nocookie.net/aikatsu/images/0/0c/Photokatsu_1230.jpg/revision/latest?cb=20181126091005,Star Pop Charm,Good plus Appeal! (ii),
R,1231,"""Wings of Stars"" Lilie Shirogane",https://vignette.wikia.nocookie.net/aikatsu/images/7/7f/Photokatsu_1231.jpg/revision/latest?cb=20170731092417,Star Cool Charm,Cool Aura Up! (ii),
R+,1232,"""Wings of Stars"" Lilie Shirogane+",https://vignette.wikia.nocookie.net/aikatsu/images/8/89/Photokatsu_1232.jpg/revision/latest?cb=20170805001031,Star Cool Charm,Cool Aura Up! (ii),
R,1233,"""Wings of Stars"" Yuzu Nikaidō",https://vignette.wikia.nocookie.net/aikatsu/images/9/9a/Photokatsu_1233.png/revision/latest?cb=20170731140821,Star Pop Charm,Aura Plus Appeal! (ii),
R+,1234,"""Wings of Stars"" Yuzu Nikaidō+",https://vignette.wikia.nocookie.net/aikatsu/images/4/48/Photokatsu_1234.jpg/revision/latest?cb=20170806082616,Star Pop Charm,Aura Plus Appeal! (ii),
PR,1235,"""The Apricot Princess"" Akari Ōzora",https://vignette.wikia.nocookie.net/aikatsu/images/3/3a/20430138_255783408257410_3284653433303882507_n.jpg/revision/latest?cb=20170731104454,Premium Universe Party,Panel Strength (iv),
PR+,1236,"""The Princess and the Ball"" Akari Ōzora+",https://vignette.wikia.nocookie.net/aikatsu/images/0/02/DGDgV9JV0AA41iW.jpg/revision/latest?cb=20170731192346,Premium Dreaming Heart,Panel Strength (iv),
SR,1237,"""Ice Blue Berry"" Sumire Hikami",https://vignette.wikia.nocookie.net/aikatsu/images/0/00/20561892_329095404210528_2081199152_n.jpg/revision/latest?cb=20170801090924,Universe Party,Cool Aura UP! (iii),
SR+,1238,"""Rockin' Gothic"" Sumire Hikami+",https://vignette.wikia.nocookie.net/aikatsu/images/e/ef/20562139_329095407543861_19745705_n.jpg/revision/latest?cb=20170801090934,Clock Circus,Cool Aura UP! (iii),
SR,1239,"""The Passionate Vermillion"" Juri Kurebayashi",https://vignette.wikia.nocookie.net/aikatsu/images/1/1b/Photokatsu_1239.jpg/revision/latest?cb=20170808105058,Universe Party,Sexy Change (iii),
SR+,1240,"""Passion Rose"" Juri Kurebayashi +",https://vignette.wikia.nocookie.net/aikatsu/images/3/3d/Photokatsu_1240.png/revision/latest?cb=20170812171045,Blossom Amore,Sexy Change (iii),
SR,1241,"""Poppin' Green"" Hinaki Shinjo",https://vignette.wikia.nocookie.net/aikatsu/images/b/b8/Photokatsu_1241.jpg/revision/latest?cb=20170731190828,Universe Party,Very Good Judge Shift,
SR+,1242,"""Seven-Colored Vivid"" Hinaki Shinjo+",https://vignette.wikia.nocookie.net/aikatsu/images/6/6a/Photokatsu_1242.jpg/revision/latest?cb=20170731190923,Cheerful Kiss,Very Good Judge Shift,
R,1243,"""The Idol Professor's New Discovery"" Aoi Kiriya",https://vignette.wikia.nocookie.net/aikatsu/images/9/96/Photokatsu_1243.jpg/revision/latest?cb=20170731092418,Cool Flash,Cool Change (ii),
R+,1244,"""Fresh Berry"" Aoi Kiriya+",https://vignette.wikia.nocookie.net/aikatsu/images/f/fb/Photokatsu_1244.jpg/revision/latest?cb=20170731191159,Cool Flash,Cool Change (ii),
SR,1245,"""The Way-too-perfect Idol"" Mizuki Kanzaki",https://vignette.wikia.nocookie.net/aikatsu/images/2/24/Photokatsu_1245.jpg/revision/latest?cb=20170810061758,Universe Party,Sexy Aura UP! (iii),
